dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,4,5,140,20,78,560,80,780,16,0.4846153846153846,1.824045181274414,4.982449531555176,-0.1407527060138627,0.05950270898756571,-0.0024330642925612313,-0.008615635577040098
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,5,5,140,20,78,700,100,780,16,0.5628205128205128,1.8052109479904175,4.539254665374756,-0.0392812953677244,0.16868767431515153,0.14554846710132083,0.11200326250152128
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,6,5,140,20,78,840,100,780,16,0.5076923076923077,1.7639997005462646,4.431397438049316,-0.01458707798085812,-0.09895047282225278,-0.010756705293428601,-0.019385180048340223
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,7,5,140,20,78,980,100,780,16,0.4897435897435897,1.784610629081726,4.430995941162109,-0.014495125279245347,0.00738154736609431,-0.021731105813033735,-0.010769544471300121
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,8,5,140,20,78,1120,100,780,16,0.5076923076923077,1.7881271839141846,4.401573657989502,-0.007758827251250766,-0.023476034555187653,-0.015712473089329635,-0.01148751410272013
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,9,5,140,20,78,1260,100,780,16,0.5833333333333334,1.8090204000473022,4.601905822753906,-0.05362550769088492,0.08932372473827854,0.12261363474354627,0.08759229503324101
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,10,5,140,20,78,1400,100,780,17,0.5384615384615384,1.797263741493225,4.4452667236328125,-0.017762424043010316,0.04185856365074869,0.04106756413812562,0.03230863341390037
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,1,5,140,20,78,140,20,780,16,0.5282051282051282,1.7944533824920654,4.443768501281738,-0.017419484095007043,-0.057265214243670925,0.016122252338603107,0.017949240785500205
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,2,5,140,20,78,280,40,780,16,0.5051282051282051,1.8210549354553223,4.601320266723633,-0.05349146689010564,-0.08677302913133644,-0.030310858844697024,-0.02297502820544026
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,3,5,140,20,78,420,60,780,16,0.4794871794871795,1.7788485288619995,4.39926815032959,-0.007231052822081585,-0.029966824477014598,0.016852171626371478,0.020103149679760228
