dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,2,4,140,20,78,280,40,780,17,0.6269230769230769,2.5270602703094482,8.395586967468262,-0.12231412963119848,0.3237468595398241,0.3175130266997224,0.21982033557412786
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,3,4,140,20,78,420,60,780,16,0.6371794871794871,2.504676103591919,8.288801193237305,-0.10803880517681175,0.30417712885537185,0.3229829822393892,0.2319140109940637
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,4,4,140,20,78,560,80,780,16,0.5871794871794872,2.49530291557312,8.215147018432617,-0.09819301238896716,0.288688221200573,0.24485719201980286,0.17429120458142824
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,5,4,140,20,78,700,100,780,17,0.6461538461538462,2.445103168487549,8.003686904907227,-0.06992507222227262,0.3986420511137112,0.37018051917394384,0.2696178225973931
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,6,4,140,20,78,840,100,780,16,0.6012820512820513,2.5235917568206787,8.439719200134277,-0.12821362606739273,0.2999333366101382,0.2853195266893939,0.20559248213890924
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,7,4,140,20,78,980,100,780,23,0.6141025641025641,2.466665506362915,8.101069450378418,-0.08294294989431128,0.36741500068092137,0.36207782802406363,0.2589469325209791
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,8,4,140,20,78,1120,100,780,16,0.6435897435897436,2.4171528816223145,7.886769771575928,-0.05429579814246899,0.4276025693397969,0.37536930877465574,0.2696178225973931
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,9,4,140,20,78,1260,100,780,16,0.6192307692307693,2.503251791000366,8.506772994995117,-0.1371772637667601,0.3534288045775611,0.3649278282234694,0.2561013618339354
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,10,4,140,20,78,1400,100,780,16,0.6538461538461539,2.5031166076660156,8.189176559448242,-0.09472103420189537,0.38238860520323215,0.3715224475189555,0.2731747859561977
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,1,4,140,20,78,140,20,780,16,0.6025641025641025,2.5995802879333496,8.60690689086914,-0.15056289225740893,0.2657973606928863,0.2556693003996115,0.17429120458142824
