Subject,Painting,Beauty,Meaningful,Complexity,Emotion,Colour
31,183,4,7,8,3,5
31,184,5,7,4,4,9
31,185,6,7,6,2,7
31,186,4,7,8,6,6
31,187,7,6,7,3,8
31,188,3,4,5,6,6
31,189,6,8,7,4,9
31,190,3,4,6,2,5
31,191,3,8,3,5,7
31,192,4,8,7,5,4
31,193,7,6,7,6,8
31,194,7,3,4,6,8
31,195,7,5,8,4,7
31,196,4,3,8,4,7
31,197,5,3,7,7,9
31,198,4,8,8,2,6
31,199,6,2,7,2,8
31,200,3,3,8,2,7
31,201,8,6,5,6,8
31,202,3,7,8,3,9
31,203,7,9,5,8,9
31,204,3,5,7,1,8
31,205,3,8,7,6,8
31,206,6,4,3,7,9
31,207,6,6,6,7,9
31,208,7,3,5,3,5
31,209,5,3,5,6,9
31,210,3,6,6,4,5
31,211,6,5,7,3,8
31,212,3,3,4,7,2
31,213,6,8,7,6,6
31,214,3,7,6,3,4
31,215,3,4,6,4,9
31,216,6,2,5,8,2
31,217,2,4,4,7,3
31,218,8,6,8,4,5
31,219,6,7,7,5,4
31,220,8,7,7,6,9
31,221,6,5,7,6,7
31,222,8,7,4,6,7
31,223,4,4,5,6,8
31,224,5,6,7,2,3
31,225,8,6,6,2,8
31,226,6,6,7,9,6
31,227,6,3,7,3,7
31,228,9,7,5,7,8
31,229,6,3,8,7,6
31,230,7,7,8,6,6
31,231,7,4,5,7,9
31,232,8,7,6,6,7
31,233,3,4,6,1,8
31,234,3,7,9,2,5
31,235,6,2,9,3,4
31,236,3,8,7,2,8
31,237,3,6,3,7,2
31,238,7,3,7,9,3
31,239,8,7,7,6,7
31,240,5,2,8,1,7
32,1,1,3,2,1,6
32,2,1,3,7,6,3
32,3,1,3,2,2,4
32,4,1,3,3,1,3
32,5,1,3,3,1,3
32,6,1,4,2,2,5
32,7,1,2,5,3,2
32,8,1,1,5,2,1
32,9,1,2,2,1,3
32,10,1,2,5,4,5
32,11,1,1,3,1,3
32,12,1,2,2,1,4
32,13,1,4,3,1,4
32,14,1,4,9,9,6
32,15,9,2,7,7,9
32,16,1,7,4,4,8
32,17,1,3,5,6,9
32,18,1,4,6,6,3
32,19,1,3,5,6,9
32,20,1,4,5,5,7
32,21,1,1,4,1,7
32,22,1,3,7,6,4
32,23,1,2,7,1,3
32,24,2,2,4,6,8
32,25,4,4,6,2,5
32,26,6,5,6,1,6
32,27,2,4,7,1,4
32,28,1,2,4,1,6
32,29,1,2,4,4,6
32,30,1,3,3,1,6
32,31,1,4,6,8,2
32,32,1,3,5,3,5
32,33,1,3,6,6,5
32,34,1,3,6,6,5
32,35,1,2,8,9,5
32,36,1,6,5,4,5
32,37,1,2,6,1,6
32,38,1,2,6,8,7
32,39,1,2,5,3,6
32,40,1,4,8,6,9
32,41,7,6,5,2,8
32,42,9,1,6,5,5
32,43,1,3,5,1,7
32,44,1,4,6,3,7
32,45,1,2,4,1,2
32,46,1,3,1,1,3
32,47,1,4,6,6,4
32,48,1,3,6,3,5
32,49,1,2,8,8,2
32,50,6,3,7,6,4
32,51,7,3,6,2,5
32,52,1,3,2,2,5
32,53,6,6,2,1,4
32,54,2,2,2,4,1
32,55,1,5,2,1,1
32,56,1,3,6,2,3
32,57,4,5,7,5,3
32,58,1,6,7,4,1
32,59,5,3,6,2,4
32,60,1,3,2,1,4
32,61,2,1,1,1,1
32,62,3,8,2,1,4
32,63,1,4,4,1,9
32,64,1,6,4,1,8
32,65,1,1,2,1,5
32,66,1,3,1,2,5
32,67,1,1,5,1,5
32,68,1,2,1,1,4
32,69,1,3,3,2,1
32,70,1,3,4,1,2
32,71,1,2,4,1,1
32,72,2,4,6,2,4
32,73,1,3,7,7,5
32,74,1,3,6,7,9
32,75,1,4,2,1,8
32,76,1,3,3,1,5
32,77,1,2,2,3,9
32,78,1,4,1,1,9
32,79,1,3,1,1,8
32,80,1,6,5,1,4
32,81,1,3,8,6,4
32,82,1,3,5,6,6
32,83,1,6,5,3,7
32,84,1,3,5,6,4
32,85,1,3,7,6,3
32,86,1,3,4,3,2
32,87,9,3,7,1,2
32,88,1,3,7,5,5
32,89,1,6,7,3,4
32,90,1,3,7,4,3
32,91,1,4,6,4,5
32,92,1,4,6,6,5
32,93,1,4,2,1,3
32,94,1,3,2,2,6
32,95,1,6,5,4,4
32,96,1,4,3,1,5
32,97,1,7,4,2,4
32,98,1,6,3,3,7
32,99,1,2,6,7,6
32,100,1,3,6,5,6
32,101,1,7,5,1,8
32,102,2,4,3,1,5
32,103,1,4,5,2,6
32,104,9,2,7,7,6
32,105,1,4,7,3,7
32,106,1,4,8,2,8
32,107,1,4,3,5,4
32,108,1,6,5,3,8
32,109,1,3,2,2,6
32,110,1,4,7,1,7
32,111,1,3,3,1,6
32,112,1,3,6,4,7
32,113,1,3,7,6,6
32,114,1,6,3,1,7
32,115,1,6,7,7,8
32,116,1,2,3,1,5
32,117,1,4,3,6,6
32,118,1,3,6,1,6
32,119,1,4,3,2,4
32,120,9,4,4,3,1
32,121,1,2,3,1,2
32,122,2,3,5,1,6
32,123,1,6,7,3,6
32,124,1,4,5,4,4
32,125,1,6,5,2,4
32,126,1,3,3,7,4
32,127,1,4,4,4,5
32,128,1,3,7,4,4
32,129,1,4,4,4,4
32,130,1,4,6,6,5
32,131,1,2,7,3,5
32,132,1,3,5,5,4
32,133,1,4,8,6,7
32,134,1,4,6,6,3
32,135,1,3,3,1,7
32,136,1,4,5,2,5
32,137,1,7,4,3,6
32,138,1,4,7,6,9
32,139,7,6,6,4,3
32,140,1,2,4,6,4
32,141,1,4,8,8,7
32,142,1,3,6,7,5
32,143,1,6,6,2,3
32,144,1,3,9,7,7
32,145,1,4,8,6,9
32,146,1,5,7,6,3
32,147,2,4,9,5,5
32,148,1,4,7,8,6
32,149,1,4,8,5,6
32,150,2,4,6,3,2
32,151,1,4,6,5,7
32,152,1,3,8,2,3
32,153,1,3,7,2,4
32,154,1,3,5,2,4
32,155,1,3,7,5,7
32,156,1,6,7,4,6
32,157,1,3,8,3,4
32,158,1,6,7,2,7
32,159,1,4,8,3,8
32,160,1,3,7,8,4
32,161,1,3,6,1,9
32,162,1,6,6,5,6
32,163,1,6,3,6,3
32,164,1,7,7,8,6
32,165,1,8,5,5,8
32,166,1,2,7,4,8
32,167,1,3,6,3,5
32,168,1,4,6,5,9
32,169,1,6,5,1,9
32,170,1,6,7,4,8
32,171,1,4,7,7,6
32,172,2,3,5,4,2
32,173,1,3,7,2,5
32,174,1,6,6,8,4
32,175,2,4,7,3,7
32,176,1,4,6,3,8
32,177,1,6,6,3,8
32,178,1,1,3,6,6
32,179,1,4,4,5,3
32,180,1,3,4,4,9
32,181,1,4,6,3,9
32,182,1,7,6,1,7
32,183,1,7,9,5,4
32,184,1,8,7,6,7
32,185,2,7,6,3,8
32,186,1,4,7,4,6
32,187,1,4,8,4,3
32,188,1,3,6,7,6
32,189,1,4,7,4,9
32,190,1,3,7,6,8
32,191,1,6,5,3,7
32,192,4,6,9,7,4
32,193,1,6,7,4,7
32,194,1,7,8,4,9
32,195,1,4,7,2,9
32,196,1,6,7,5,7
32,197,1,5,4,1,7
32,198,1,6,8,5,9
32,199,1,3,7,1,5
32,200,9,5,7,1,6
32,201,1,5,8,2,6
32,202,2,8,9,1,6
32,203,1,4,8,5,6
32,204,1,7,6,1,5
32,205,1,6,7,8,8
32,206,1,3,9,4,8
32,207,1,6,6,2,9
32,208,1,6,5,1,3
32,209,1,5,6,6,7
32,210,1,6,7,3,7
32,211,1,3,5,2,8
32,212,1,3,5,2,5
32,213,1,3,8,5,4
32,214,1,6,4,2,9
32,215,1,8,6,2,6
32,216,1,3,4,4,4
32,217,1,6,4,6,6
32,218,1,4,7,6,6
32,219,1,7,6,6,4
32,220,6,4,9,2,5
32,221,1,7,5,2,9
32,222,1,6,6,2,7
32,223,1,3,7,7,7
32,224,1,3,7,7,7
32,225,1,3,7,3,5
32,226,1,6,8,9,7
32,227,1,3,8,6,6
32,228,1,4,7,2,6
32,229,1,9,8,7,6
32,230,1,7,6,5,6
32,231,2,2,4,3,8
32,232,1,4,4,1,8
32,233,4,3,8,7,6
32,234,1,6,9,6,4
32,235,1,4,6,2,9
32,236,1,7,8,6,6
32,237,7,3,3,4,3
32,238,1,6,7,6,4
32,239,1,6,8,5,4
32,240,6,6,8,3,8
33,1,4,7,3,8,7
33,2,7,7,2,6,2
33,3,7,6,2,4,4
33,4,5,6,8,8,5
33,5,5,7,1,5,3
33,6,2,6,1,3,7
33,7,3,5,1,5,3
33,8,3,6,1,7,1
33,9,6,6,1,6,4
33,10,1,6,1,8,4
33,11,4,6,1,5,3
33,12,6,6,2,7,2
33,13,3,7,2,6,4
33,14,6,7,1,7,5
33,15,1,7,1,3,6
33,16,7,8,6,2,6
33,17,3,7,7,2,4
33,18,7,7,2,2,3
33,19,1,7,1,4,5
33,20,5,8,1,5,6
33,21,7,6,8,8,5
33,22,4,8,6,1,5
33,23,5,6,1,8,4
33,24,4,7,1,5,5
33,25,3,6,1,8,3
33,26,1,6,1,8,1
33,27,6,7,8,7,5
33,28,4,6,1,8,5
33,29,6,7,2,8,1
33,30,6,6,2,7,8
33,31,6,7,7,7,1
33,32,5,7,6,7,6
33,33,7,7,7,4,5
33,34,6,7,7,5,2
33,35,5,8,3,8,5
33,36,2,6,2,7,4
33,37,6,6,9,5,6
33,38,3,7,5,6,6
33,39,5,8,6,2,6
33,40,9,7,9,7,4
33,41,6,7,7,4,7
33,42,4,7,9,7,5
33,43,7,7,5,2,6
33,44,7,7,8,2,3
33,45,5,7,1,8,4
33,46,1,6,1,5,3
33,47,5,6,6,8,2
33,48,4,7,3,8,2
33,49,9,7,6,7,2
33,50,5,7,1,9,2
33,51,9,6,5,6,6
33,52,5,7,3,7,2
33,53,4,6,8,8,2
33,54,4,7,8,8,3
33,55,4,7,1,8,3
33,56,6,6,2,8,6
33,57,8,7,7,6,6
33,58,8,7,9,9,2
33,59,6,7,8,5,4
33,60,4,7,3,5,6
33,61,1,6,2,8,4
33,62,4,6,9,7,3
33,63,1,6,1,3,5
33,64,6,6,9,3,6
33,65,2,4,1,3,4
33,66,5,6,3,7,2
33,67,2,4,9,5,2
33,68,5,6,1,8,2
33,69,6,7,3,9,2
33,70,6,6,7,6,3
33,71,2,6,1,6,6
33,72,6,7,1,2,3
33,73,6,7,4,2,5
33,74,6,7,1,2,6
33,75,1,6,1,9,2
33,76,2,6,3,3,5
33,77,1,6,1,4,4
33,78,2,7,1,1,5
33,79,2,6,1,1,5
33,80,6,7,1,7,4
33,81,7,7,6,6,7
33,82,7,7,7,9,5
33,83,6,7,1,7,6
33,84,7,7,4,8,6
33,85,5,7,6,6,3
33,86,5,7,1,7,6
33,87,4,5,8,5,2
33,88,5,7,6,4,7
33,89,6,7,8,9,5
33,90,7,7,3,8,6
33,91,7,8,2,7,7
33,92,7,6,3,8,1
33,93,6,6,1,9,4
33,94,4,6,2,6,6
33,95,6,8,3,8,2
33,96,7,6,1,8,5
33,97,5,6,7,8,6
33,98,7,7,5,9,7
33,99,7,7,9,6,5
33,100,5,7,7,7,8
33,101,4,7,4,5,7
33,102,5,6,4,9,1
33,103,4,6,3,8,6
33,104,8,7,9,9,8
33,105,9,7,7,7,5
33,106,8,7,3,8,5
33,107,8,7,8,7,8
33,108,6,6,8,6,4
33,109,8,6,2,9,2
33,110,7,6,1,8,5
33,111,4,6,4,8,4
33,112,5,7,1,6,3
33,113,9,7,6,6,5
33,114,6,7,5,3,7
33,115,7,7,5,8,6
33,116,9,6,2,8,6
33,117,7,7,4,2,9
33,118,7,6,4,6,7
33,119,6,6,3,7,5
33,120,3,7,9,7,1
33,121,3,6,7,7,3
33,122,5,5,1,9,2
33,123,6,6,4,6,7
33,124,6,7,6,8,9
33,125,8,7,6,6,8
33,126,6,7,6,1,4
33,127,7,6,5,6,4
33,128,7,8,7,7,8
33,129,7,7,8,6,7
33,130,9,7,8,6,7
33,131,9,6,8,8,3
33,132,5,7,7,8,4
33,133,7,7,7,9,5
33,134,4,7,5,7,6
33,135,6,7,2,8,6
33,136,3,6,2,8,6
33,137,6,7,8,8,6
33,138,5,7,3,3,6
33,139,7,7,7,8,4
33,140,6,7,9,2,4
33,141,8,8,8,6,7
33,142,6,7,4,6,6
33,143,4,8,2,7,5
33,144,6,7,2,6,7
33,145,5,7,2,4,5
33,146,9,7,9,6,5
33,147,7,7,4,6,6
33,148,3,8,9,7,5
33,149,8,8,4,7,9
33,150,8,7,9,7,1
33,151,7,7,8,8,6
33,152,9,7,3,1,3
33,153,5,7,5,9,6
33,154,3,6,6,3,8
33,155,7,7,8,3,6
33,156,9,6,9,3,8
33,157,6,7,6,9,7
33,158,8,7,3,8,6
33,159,9,6,8,9,9
33,160,5,7,3,6,7
33,161,2,6,9,4,5
33,162,8,7,5,9,8
33,163,9,7,8,7,7
33,164,9,7,5,4,8
33,165,9,7,9,4,9
33,166,9,6,9,4,6
33,167,8,7,6,8,7
33,168,1,6,9,7,5
33,169,5,7,1,6,7
33,170,4,7,2,8,7
33,171,8,7,6,8,7
33,172,7,7,8,7,7
33,173,9,7,6,3,2
33,174,8,8,7,7,7
33,175,9,7,7,9,4
33,176,9,6,5,8,7
33,177,5,8,5,8,6
33,178,5,6,8,9,3
33,179,8,7,1,9,5
33,180,4,7,2,6,6
33,181,3,6,3,8,4
33,182,6,6,9,4,4
33,183,9,7,9,8,6
33,184,9,6,4,8,6
33,185,8,7,9,9,5
33,186,8,7,8,8,8
33,187,8,7,8,7,9
33,188,7,8,2,7,7
33,189,7,7,8,7,6
33,190,6,7,3,7,6
33,191,7,7,3,6,3
33,192,9,7,9,4,4
33,193,9,8,9,3,6
33,194,6,7,8,3,7
33,195,9,7,9,8,6
33,196,6,8,9,8,8
33,197,7,6,7,5,7
33,198,8,6,7,9,6
33,199,9,6,7,7,4
33,200,6,6,9,7,4
33,201,9,6,8,4,5
33,202,9,7,9,7,6
33,203,9,8,7,8,8
33,204,9,6,6,2,3
33,205,9,7,3,8,8
33,206,7,8,2,8,6
33,207,9,8,1,2,7
33,208,9,7,8,4,7
33,209,7,6,7,3,8
33,210,8,7,6,7,9
33,211,8,7,9,3,7
33,212,6,7,6,8,7
33,213,8,7,8,8,6
33,214,9,6,3,6,3
33,215,9,7,9,7,8
33,216,4,6,6,7,6
33,217,2,7,9,7,5
33,218,6,7,9,8,8
33,219,6,7,7,6,5
33,220,8,7,9,4,6
33,221,5,7,1,8,6
33,222,1,7,1,6,3
33,223,6,7,6,7,8
33,224,9,7,6,7,7
33,225,4,6,7,9,6
33,226,9,9,9,7,1
33,227,7,6,6,3,6
33,228,9,7,2,4,5
33,229,9,7,9,8,7
33,230,9,7,1,3,8
33,231,5,8,7,7,3
33,232,7,7,8,7,3
33,233,9,7,8,5,6
33,234,4,7,7,8,8
33,235,7,6,9,3,6
33,236,9,8,2,4,9
33,237,6,7,3,6,6
33,238,7,7,3,8,2
33,239,9,7,8,2,8
33,240,9,6,9,8,7
34,1,6,6,1,6,7
34,2,6,7,3,7,2
34,3,3,2,3,1,4
34,4,5,6,1,2,3
34,5,6,5,2,2,3
34,6,1,5,2,4,4
34,7,7,9,1,8,3
34,8,5,4,5,3,3
34,9,2,5,2,4,4
34,10,5,4,9,8,4
34,11,9,2,5,2,3
34,12,4,2,2,2,4
34,13,4,5,4,5,6
34,14,6,6,8,9,6
34,15,9,6,5,7,6
34,16,3,7,3,7,8
34,17,5,5,3,8,6
34,18,8,7,3,8,4
34,19,6,8,2,7,6
34,20,4,3,6,5,6
34,21,6,4,6,1,6
34,22,5,5,4,7,4
34,23,6,5,5,1,4
34,24,7,1,7,7,6
34,25,7,5,7,7,2
34,26,9,3,8,6,2
34,27,9,6,3,1,4
34,28,3,2,4,5,6
34,29,6,6,3,6,2
34,30,5,5,4,2,6
34,31,7,7,7,6,1
34,32,5,5,2,9,6
34,33,4,5,4,5,4
34,34,2,5,4,8,3
34,35,6,4,7,8,6
34,36,4,5,8,4,4
34,37,6,5,6,1,6
34,38,4,7,8,5,7
34,39,4,6,7,6,7
34,40,3,7,9,4,4
34,41,2,8,3,6,5
34,42,5,4,4,9,4
34,43,3,5,6,5,7
34,44,7,5,3,7,7
34,45,5,2,2,1,6
34,46,3,3,2,1,6
34,47,4,1,7,2,6
34,48,2,4,4,8,7
34,49,3,6,7,8,3
34,50,8,7,2,8,1
34,51,4,5,6,5,7
34,52,7,3,3,6,4
34,53,7,3,1,3,3
34,54,7,7,4,8,3
34,55,1,1,3,3,3
34,56,5,2,6,2,4
34,57,3,5,8,5,6
34,58,6,5,3,5,4
34,59,4,6,3,3,3
34,60,5,5,2,2,3
34,61,5,3,1,4,2
34,62,5,4,2,2,3
34,63,8,2,1,3,6
34,64,2,5,4,2,6
34,65,1,3,1,1,8
34,66,6,8,2,2,2
34,67,4,1,1,1,5
34,68,6,4,1,3,3
34,69,2,3,6,2,2
34,70,3,7,8,3,2
34,71,4,2,1,1,3
34,72,1,1,4,5,6
34,73,4,5,5,8,3
34,74,5,3,2,7,7
34,75,1,1,1,2,4
34,76,7,4,2,4,6
34,77,1,2,2,2,8
34,78,1,3,1,5,5
34,79,1,3,1,3,6
34,80,3,4,2,6,4
34,81,6,5,6,5,4
34,82,6,5,4,9,6
34,83,4,5,7,4,6
34,84,3,2,6,6,4
34,85,7,2,9,6,6
34,86,6,5,5,4,4
34,87,7,3,6,6,2
34,88,4,4,4,8,4
34,89,4,6,4,1,3
34,90,5,5,8,6,4
34,91,4,3,6,1,4
34,92,8,5,6,3,2
34,93,6,3,6,5,3
34,94,9,5,5,6,6
34,95,4,6,4,8,3
34,96,3,5,5,1,4
34,97,6,5,7,1,3
34,98,4,7,6,3,6
34,99,3,5,7,6,7
34,100,4,7,7,5,7
34,101,6,7,3,7,4
34,102,6,5,2,6,3
34,103,5,3,7,1,6
34,104,4,5,4,9,5
34,105,8,6,1,3,6
34,106,7,7,5,5,4
34,107,6,6,6,2,4
34,108,7,5,9,2,6
34,109,9,5,3,5,7
34,110,2,3,1,5,7
34,111,5,4,6,2,6
34,112,4,4,6,2,8
34,113,5,8,8,7,7
34,114,2,4,7,2,6
34,115,8,5,6,7,6
34,116,5,2,5,1,6
34,117,7,6,8,7,7
34,118,4,6,6,1,6
34,119,7,4,7,2,4
34,120,8,5,5,8,3
34,121,9,3,2,2,4
34,122,2,3,6,1,4
34,123,5,5,2,6,6
34,124,8,4,6,7,6
34,125,6,4,7,6,6
34,126,8,6,6,8,4
34,127,3,4,2,2,6
34,128,4,8,4,7,4
34,129,2,7,3,7,4
34,130,6,5,6,1,6
34,131,9,5,7,7,6
34,132,6,2,9,7,4
34,133,6,6,9,8,6
34,134,1,2,7,4,3
34,135,1,5,2,3,7
34,136,9,4,6,8,5
34,137,5,5,1,4,6
34,138,7,7,3,8,7
34,139,6,4,6,7,4
34,140,3,4,9,6,4
34,141,7,4,5,7,7
34,142,3,5,6,5,7
34,143,7,5,4,7,3
34,144,4,5,9,5,6
34,145,4,6,8,7,7
34,146,8,6,4,8,3
34,147,4,6,7,7,6
34,148,5,4,9,7,7
34,149,4,7,5,9,6
34,150,4,5,4,7,2
34,151,5,6,8,6,6
34,152,4,3,6,4,6
34,153,3,6,5,4,4
34,154,4,4,8,8,6
34,155,2,5,4,7,7
34,156,4,6,7,6,6
34,157,9,6,4,6,4
34,158,7,5,8,8,6
34,159,5,4,9,7,7
34,160,3,5,5,9,4
34,161,9,2,9,7,3
34,162,4,3,6,2,6
34,163,8,4,6,7,3
34,164,8,4,6,5,4
34,165,5,7,9,3,4
34,166,5,3,5,1,7
34,167,4,3,4,6,7
34,168,2,8,5,5,7
34,169,7,6,8,8,7
34,170,8,5,9,2,4
34,171,5,4,6,4,8
34,172,4,5,6,8,6
34,173,6,6,8,8,3
34,174,5,9,7,6,6
34,175,1,5,7,7,6
34,176,4,7,4,6,7
34,177,4,7,4,6,6
34,178,2,3,3,2,4
34,179,8,5,2,7,7
34,180,5,6,1,7,6
34,181,6,5,3,4,6
34,182,9,5,7,6,3
34,183,5,7,7,7,2
34,184,9,4,8,5,6
34,185,6,6,6,5,7
34,186,4,5,4,5,6
34,187,3,6,6,7,6
34,188,7,5,9,4,6
34,189,5,7,7,4,4
34,190,6,6,8,1,6
34,191,7,2,1,1,6
34,192,7,7,9,6,3
34,193,9,8,9,6,6
34,194,2,7,7,6,7
34,195,5,6,8,6,6
34,196,7,7,6,5,6
34,197,3,2,6,1,7
34,198,6,6,9,2,7
34,199,6,5,9,2,6
34,200,3,5,9,2,6
34,201,7,2,8,4,7
34,202,6,7,9,6,6
34,203,3,7,9,6,7
34,204,6,6,9,5,7
34,205,6,6,9,4,6
34,206,3,7,7,8,7
34,207,7,6,7,4,7
34,208,7,6,5,7,7
34,209,6,5,6,4,7
34,210,4,1,6,9,7
34,211,7,2,9,7,7
34,212,2,5,5,2,6
34,213,5,4,6,2,6
34,214,5,5,7,2,7
34,215,3,6,9,8,6
34,216,1,3,3,5,4
34,217,3,8,5,4,3
34,218,3,8,9,6,8
34,219,5,5,6,8,4
34,220,7,9,9,2,6
34,221,9,7,3,8,6
34,222,5,5,3,9,6
34,223,2,6,5,8,6
34,224,6,6,6,3,7
34,225,6,7,7,6,6
34,226,5,9,6,7,1
34,227,4,5,8,6,6
34,228,9,6,9,5,3
34,229,3,8,6,6,4
34,230,7,8,8,7,4
34,231,2,7,7,8,7
34,232,2,4,7,7,6
34,233,4,5,9,3,6
34,234,6,7,7,4,6
34,235,8,5,9,6,6
34,236,2,6,8,3,7
34,237,2,2,3,8,4
34,238,6,5,2,8,2
34,239,7,6,9,5,7
34,240,5,7,8,5,6
35,1,2,1,3,5,6
35,2,1,8,9,5,4
35,3,3,2,3,1,1
35,4,2,2,5,4,4
35,5,1,1,6,2,4
35,6,1,2,9,2,4
35,7,1,4,2,6,1
35,8,1,9,4,7,4
35,9,8,1,5,4,9
35,10,2,2,9,4,5
35,11,9,5,9,2,5
35,12,1,1,8,4,4
35,13,4,2,9,5,5
35,14,7,2,9,4,3
35,15,1,8,5,2,7
35,16,7,1,9,4,6
35,17,2,1,4,2,4
35,18,2,4,9,6,5
35,19,1,3,5,2,5
35,20,4,1,9,5,6
35,21,1,7,8,4,5
35,22,5,6,9,5,5
35,23,1,3,3,5,4
35,24,2,9,9,3,4
35,25,1,6,9,2,2
35,26,1,8,9,2,4
35,27,3,9,9,4,5
35,28,1,2,7,8,1
35,29,4,8,9,8,5
35,30,5,1,9,4,3
35,31,5,9,9,6,5
35,32,5,3,6,5,5
35,33,5,3,9,5,3
35,34,2,8,9,5,5
35,35,1,7,2,6,5
35,36,5,2,3,5,5
35,37,6,2,9,8,6
35,38,1,7,9,5,4
35,39,1,3,7,4,4
35,40,1,7,8,5,5
35,41,8,3,9,4,4
35,42,1,9,7,7,5
35,43,5,6,9,5,9
35,44,1,5,9,5,3
35,45,8,1,9,6,5
35,46,2,1,9,4,1
35,47,5,2,7,6,2
35,48,1,7,9,7,3
35,49,1,7,9,5,9
35,50,2,6,8,4,4
35,51,6,2,9,5,5
35,52,2,3,9,4,4
35,53,2,7,3,3,1
35,54,2,7,9,3,5
35,55,2,1,9,7,5
35,56,5,2,9,5,4
35,57,5,3,8,4,6
35,58,5,7,5,5,3
35,59,1,4,9,5,5
35,60,1,1,9,5,6
35,61,2,8,9,3,6
35,62,2,6,9,5,5
35,63,1,1,8,3,5
35,64,1,5,4,6,9
35,65,1,1,2,1,5
35,66,5,6,8,3,6
35,67,2,8,3,4,5
35,68,1,7,9,2,4
35,69,4,2,9,6,6
35,70,2,3,5,6,4
35,71,3,1,3,3,5
35,72,1,8,3,2,1
35,73,4,4,6,5,7
35,74,1,3,9,1,7
35,75,2,1,2,1,1
35,76,1,3,9,5,5
35,77,2,8,9,3,5
35,78,1,2,9,2,4
35,79,1,1,2,1,2
35,80,6,4,9,8,6
35,81,7,2,9,5,3
35,82,7,6,9,5,6
35,83,1,2,9,5,5
35,84,9,6,9,5,3
35,85,5,3,9,5,5
35,86,6,2,9,5,7
35,87,2,2,8,5,5
35,88,5,2,9,5,1
35,89,8,1,9,5,4
35,90,5,3,7,5,5
35,91,6,7,6,5,8
35,92,1,7,6,5,5
35,93,5,3,6,5,9
35,94,1,1,9,4,4
35,95,5,6,9,4,4
35,96,2,6,5,3,5
35,97,5,5,7,6,7
35,98,6,4,5,5,6
35,99,1,3,6,5,5
35,100,8,2,9,5,5
35,101,5,1,9,5,6
35,102,5,6,9,7,9
35,103,7,3,8,5,8
35,104,1,9,8,6,3
35,105,6,7,7,6,6
35,106,9,8,8,6,4
35,107,5,5,9,5,5
35,108,9,5,9,6,7
35,109,2,6,9,5,7
35,110,1,3,7,2,4
35,111,7,5,7,5,5
35,112,1,8,8,4,5
35,113,3,3,9,5,9
35,114,5,4,9,6,5
35,115,7,2,8,5,1
35,116,5,3,9,4,4
35,117,7,2,9,6,4
35,118,2,2,6,6,2
35,119,1,4,8,5,3
35,120,3,6,7,5,4
35,121,2,2,9,4,8
35,122,1,2,5,5,5
35,123,5,2,9,5,5
35,124,2,3,7,5,6
35,125,6,3,7,5,4
35,126,7,3,7,5,3
35,127,5,2,6,5,1
35,128,5,7,9,5,5
35,129,2,6,9,4,1
35,130,9,3,7,6,6
35,131,5,5,9,5,6
35,132,8,3,9,4,3
35,133,1,3,9,4,5
35,134,5,4,9,6,5
35,135,3,2,5,5,9
35,136,3,2,5,5,1
35,137,4,1,7,4,3
35,138,1,7,9,6,3
35,139,5,3,9,5,3
35,140,7,7,8,4,4
35,141,1,3,9,5,5
35,142,2,2,7,5,6
35,143,9,3,9,5,7
35,144,5,4,9,5,7
35,145,2,2,7,5,5
35,146,8,2,8,5,3
35,147,3,2,9,5,7
35,148,3,8,9,5,7
35,149,7,6,9,5,8
35,150,8,7,3,6,2
35,151,8,6,9,3,4
35,152,5,5,8,5,1
35,153,3,2,9,5,8
35,154,6,6,7,5,4
35,155,5,4,7,5,5
35,156,7,7,9,8,5
35,157,7,2,9,5,5
35,158,9,6,8,6,9
35,159,6,6,9,7,5
35,160,2,3,7,5,6
35,161,3,2,9,3,5
35,162,8,3,6,7,4
35,163,5,4,8,7,5
35,164,9,8,9,5,3
35,165,9,2,9,7,3
35,166,2,5,9,6,4
35,167,3,2,9,5,4
35,168,5,3,9,6,7
35,169,8,4,7,4,7
35,170,9,7,9,7,9
35,171,9,3,9,4,7
35,172,6,2,9,6,5
35,173,7,7,8,5,2
35,174,9,5,9,6,7
35,175,5,7,6,5,4
35,176,1,3,8,5,9
35,177,4,2,8,6,5
35,178,7,4,2,6,5
35,179,4,6,9,7,4
35,180,1,4,9,3,3
35,181,3,6,9,4,3
35,182,2,7,8,5,6
35,183,9,6,9,8,4
35,184,9,5,9,8,6
35,185,3,4,9,6,5
35,186,9,5,7,8,9
35,187,5,7,9,6,5
35,188,9,3,8,7,7
35,189,9,3,9,6,3
35,190,5,3,8,8,9
35,191,7,5,9,2,5
35,192,6,8,9,8,1
35,193,9,7,9,9,6
35,194,9,3,4,7,6
35,195,7,6,9,7,7
35,196,6,2,9,6,6
35,197,5,2,6,6,5
35,198,7,4,9,7,4
35,199,9,2,9,6,3
35,200,7,6,9,6,4
35,201,6,7,6,6,9
35,202,9,7,9,8,4
35,203,9,8,9,9,4
35,204,1,8,6,9,3
35,205,7,7,9,8,2
35,206,4,6,9,7,4
35,207,9,6,9,7,4
35,208,6,4,8,9,4
35,209,7,2,8,8,4
35,210,5,3,9,8,9
35,211,9,4,6,6,6
35,212,4,2,9,6,5
35,213,8,2,9,6,4
35,214,5,6,6,6,5
35,215,5,5,7,6,6
35,216,2,2,9,5,6
35,217,1,7,3,5,4
35,218,8,3,9,6,1
35,219,6,6,7,5,7
