Painting,Representational,BeautyRating_M,BeautyRating_SD,Liking_M,Liking_SD,Saturation,Brightness,HueSD,SaturationSD,BrightnessSD,RedLum,GreenLum,BlueLum,Luminance,AdjustedRedLum,AdjustedGreenLum,AdjustedBlueLum,Entropy,StraightEdgeDensity,NonStraightEdgeDensity,Meaningfulness,Complexity,Emotion,ColourWarmth,Vertical_Symmetry,Horizontal_Symmetry,Average_Symmetry,VerticalGrayscale_Symmetry,HorizontalGrayscale_Symmetry,AverageGrayscale_Symmetry,ColourComponent
43,1,4.61,1.99,4.7021,2.3211,0.520415709274768,0.579689299123905,0.160412687738896,0.144097253136908,0.199032839829101,147.63,118.81,74.26,122.31,1.20701496198185,0.971384187719729,0.607145777123702,6.30696147105296,0.024109832397841,0.076926625935492,4.54347826086957,4.32692307692308,4.04166666666667,6.17391304347826,0.9893,0.8963,0.9428,0.991,0.9137,0.9524,-0.805717718
44,1,4.47,2.13,4.0,2.1162,0.482715054236712,0.318196283213024,1.18319291160483,0.154348808088413,0.183188099228245,65.85,48.94,60.19,55.28,1.19120839363242,0.885311143270622,1.08882054992764,6.56001258435196,0.029926957017864,0.067272001315470,4.73913043478261,5.40384615384615,4.5625,5.02173913043478,0.8077,0.7742,0.7909,0.7995,0.7729,0.7862,-0.506111981
45,1,4.14,1.73,3.7021,1.9551,0.177090769871806,0.643815304528891,1.24221806958749,0.079629498552371,0.168057817084108,141.57,152.44,158.25,149.86,0.944681702922728,1.01721606833044,1.05598558654744,7.05215239023609,0.004130476878834,0.154392439787833,3.56521739130435,3.25,3.8125,4.23913043478261,0.9865,0.9367,0.9616,0.9866,0.9446,0.9656,0.880849172
46,1,3.29,1.63,3.234,1.9473,0.21995247379746,0.492835928143713,1.01012210834376,0.103477744908247,0.155975030237609,115.92,122.53,105.66,118.64,0.977073499662846,1.0327882670263,0.890593391773432,7.03147248893342,0.009331620467068,0.134613171199599,3.71739130434783,3.69230769230769,3.66666666666667,3.21739130434783,0.9667,0.8992,0.9329,0.9698,0.9225,0.9461,0.623167303
47,1,4.27,1.84,3.7447,2.4089,0.197806746016027,0.322878861133495,0.692044039486026,0.113395458549509,0.242907565236801,80.02,69.16,75.41,73.11,1.09451511421146,0.945971823279989,1.03145944467241,6.78253792051633,0.014332640807369,0.108776734192631,4.19565217391304,5.73076923076923,4.375,3.47826086956522,0.8876,0.6518,0.7697,0.8829,0.6494,0.7661,0.019909438
48,1,4.18,2.02,4.2128,2.3951,0.431586277129107,0.330331476846058,1.06201000163896,0.192191493309649,0.213938029651304,79.94,45.63,46.97,56.05,1.42622658340767,0.814094558429973,0.83800178412132,6.24178136788201,0.020630093592513,0.059636573074154,5.04347826086957,5.15384615384615,5.9375,5.78260869565217,0.8058,0.7211,0.7634,0.8208,0.7922,0.8065,-1.954756273
49,1,4.96,2.29,5.0851,2.4568,0.195513139585951,0.376818314341444,0.842102746040412,0.117482030633836,0.197614818787593,77.91,89.97,94.72,86.91,0.896444597859855,1.03520883672765,1.08986307674606,7.3875773171042,0.019170232395029,0.112589142604971,5.58695652173913,6.23076923076923,5.64583333333333,2.54347826086957,0.8535,0.8094,0.8314,0.8592,0.8155,0.8374,1.170132455
50,1,4.71,2.1,4.4894,2.4395,0.123405771985131,0.608986285108638,1.02858528238194,0.098085546733247,0.205009337738708,145.02,153.03,145.72,149.82,0.967961553864638,1.02142571085302,0.972633827259378,7.23077435466859,0.031741573047944,0.055552176952056,5.02173913043478,4.67307692307692,4.58333333333333,2.56521739130435,0.9145,0.9128,0.9136,0.9162,0.9147,0.9154,0.710865997
51,1,4.65,1.95,3.766,2.3145,0.269849761663107,0.555461531795038,0.76701085865559,0.119882398516203,0.15854427322371,138.56,123.77,108.99,126.53,1.09507626649806,0.978186991227377,0.861376748597171,7.2096771628158,0.008176232142857,0.150806059523810,4.67391304347826,5.28846153846154,4.25,5.06521739130435,0.9292,0.9158,0.9225,0.9357,0.9275,0.9316,-0.061744864
52,1,4.0,1.96,3.6596,1.833,0.328637050288747,0.630592047654504,0.095843742377401,0.212707466494347,0.233086492656491,160.8,142.98,116.5,145.33,1.10644739558247,0.983829904355604,0.801623890456203,7.47971063262506,0.008718365419713,0.151305592913620,4.02173913043478,4.23076923076923,3.79166666666667,4.45652173913043,0.9575,0.889,0.9233,0.9588,0.9135,0.9361,-0.153866086
53,1,4.08,1.66,4.1064,2.4248,0.297113757652143,0.600293281190592,0.359181120562092,0.135066171399726,0.217208487238472,112.66,133.65,152.72,129.52,0.869827053736875,1.03188696726374,1.17912291537986,7.67112598988475,0.012333466666667,0.146466533333333,4.91304347826087,3.67307692307692,4.60416666666667,2.45652173913043,0.9037,0.9083,0.906,0.8986,0.9042,0.9014,1.363717957
54,1,4.22,2.03,3.5532,2.43,0.315436167022257,0.378084048997173,0.760538871614928,0.177735977885932,0.182418449228519,68.35,76.18,95.11,75.98,0.89957883653593,1.00263227165043,1.25177678336404,7.12814611367028,0.024062280003987,0.120961678329346,5.02173913043478,4.30769230769231,5.125,2.45652173913043,0.782,0.7963,0.7892,0.7712,0.7943,0.7828,1.226765638
55,1,3.35,1.6,3.5106,2.2734,0.074444458146983,0.751580492196878,1.23743518361927,0.103066178327894,0.142601222570057,188.13,188.41,182.98,187.73,1.00213071965056,1.00362222340596,0.974697704149577,6.48562585856566,0.029901486171703,0.062082888828298,3.3695652173913,3.23076923076923,3.6875,3.08695652173913,0.9813,0.9591,0.9702,0.9815,0.9628,0.9722,0.517504055
56,1,4.2,2.08,3.617,2.0168,0.228476661196248,0.431806261086342,1.0034560785998,0.103929343272862,0.244582324185292,92.72,103.15,104.13,100.12,0.926088693567719,1.0302636835797,1.04005193767479,7.28164744116805,0.020154481379789,0.125924685286878,3.80434782608696,4.46153846153846,4.14583333333333,3.43478260869565,0.9049,0.7915,0.8482,0.902,0.7963,0.8492,0.98241023
57,1,5.31,2.1,5.1064,2.3887,0.168305784236664,0.416754347696526,1.40572162704267,0.139346001864383,0.301060033060555,101.66,95.8,93.59,97.31,1.04470249717398,0.984482581440756,0.961771657589148,6.86721810094242,0.016627636937788,0.082297363062212,5.54347826086957,6.28846153846154,5.125,4.93478260869565,0.8147,0.8181,0.8164,0.8229,0.8318,0.8273,0.269925597
58,1,4.92,2.08,5.3191,2.2947,0.096239161330896,0.59932291902987,1.92623627179492,0.085356798628662,0.18351020417563,148.4,147.94,143.28,157.54,0.941982988447378,0.939063095086962,0.909483305827092,7.29937121633779,0.031955213319576,0.070199995013757,4.84782608695652,4.76923076923077,5.22916666666667,2.91304347826087,0.9156,0.9452,0.9304,0.9178,0.9497,0.9337,0.183912006
59,1,3.8,1.97,3.4681,2.2443,0.142989808273195,0.511578883861237,0.944214263829034,0.0980793517415,0.18736605370102,128.77,122.24,115.16,123.4,1.0435170178282,0.990599675850891,0.93322528363047,7.38621318110693,0.008494122570093,0.130290252429907,4.52173913043478,4.42307692307692,3.91666666666667,3.95652173913043,0.9704,0.9304,0.9504,0.9722,0.9353,0.9537,0.263846906
60,1,4.0,2.08,4.1702,2.2392,0.342701768321724,0.574286105961009,0.345227994412589,0.207284347832186,0.221507495305859,140.46,143.2,105.08,138.07,1.01731006011443,1.03715506627073,0.761063228796987,7.4082449115492,0.025970827138449,0.107275006194884,4.10869565217391,4.09615384615385,3.64583333333333,4.06521739130435,0.9494,0.8925,0.9209,0.9527,0.9189,0.9358,0.335285225
61,1,3.18,1.81,3.234,2.3794,0.204334283584154,0.428554579872295,0.342214354083144,0.046947539286335,0.107491310731694,87.96,103.73,108.22,99.56,0.883487344314986,1.04188429087987,1.08698272398554,6.56501169612302,0.008327595373602,0.075019279626398,3.3695652173913,2.63461538461538,4.0,2.19565217391304,0.9588,0.9461,0.9524,0.9547,0.9398,0.9472,1.239631422
62,1,4.08,1.79,3.7447,2.2981,0.19427181208491,0.587395044448648,1.5857562077446,0.195009021340581,0.183039464780274,143.77,142.52,133.08,141.82,1.01374982372021,1.00493583415597,0.938372584966859,7.44861138511259,0.022183325838916,0.084720840827751,4.47826086956522,4.01923076923077,4.10416666666667,3.5,0.9205,0.9074,0.914,0.9274,0.9208,0.9241,0.436422346
63,1,3.41,2.24,3.1702,2.3249,0.602523915860994,0.530447078985835,0.502405271765774,0.239051424683114,0.248316316025175,134.41,95.85,51.56,102.47,1.31170098565434,0.935395725578218,0.503171659998048,7.31797944815992,0.025774073638697,0.070531134694636,3.06521739130435,2.90384615384615,2.85416666666667,6.76086956521739,0.8838,0.8462,0.865,0.9174,0.8738,0.8956,-1.464121793
64,1,4.59,1.99,3.9574,2.3402,0.36817968978339,0.419437053524113,1.0011454319968,0.17019810391081,0.170353410889305,103.74,91.88,66.14,92.54,1.12102874432678,0.992867948995029,0.714717959801167,7.24852421944886,0.01179599798698,0.137702960346354,3.73913043478261,4.28846153846154,3.625,6.21739130434783,0.8432,0.8416,0.8424,0.8469,0.856,0.8515,-0.277716643
65,1,2.67,1.86,3.2553,2.3449,0.348142778149713,0.790755855459391,1.16309319383001,0.268069942731696,0.095075719326211,196.87,161.94,135.41,169.44,1.16188621340888,0.955736543909348,0.79916194523135,6.83731122124023,0.018363911613425,0.114145463386575,2.95652173913043,2.38461538461538,2.70833333333333,6.30434782608696,0.9854,0.9309,0.9581,0.9899,0.9875,0.9887,-0.472178654
66,1,3.57,1.91,3.6809,2.3135,0.295099284519268,0.45782446221207,0.187565015809204,0.058624309178466,0.124120816079965,116.74,90.91,82.25,97.65,1.19549411162314,0.930977982590886,0.842293906810036,6.45465736668843,0.0338328440956,0.053287989237734,4.39130434782609,2.84615384615385,3.95833333333333,3.47826086956522,0.9761,0.9609,0.9685,0.9756,0.9602,0.9679,-0.639765643
67,1,3.12,2.01,3.0851,2.4122,0.396457410234641,0.473816064387188,0.142848709183489,0.131123579477681,0.186813753855239,120.82,90.75,76.16,98.08,1.2318515497553,0.925265089722675,0.776508972267537,7.2894755597307,0.086277438493652,0.054162144839681,3.65217391304348,3.73076923076923,3.8125,3.93478260869565,0.899,0.8408,0.8699,0.8967,0.8392,0.8679,-0.875431357
68,1,3.47,1.97,3.7021,2.5014,0.210086013801388,0.469307649673203,0.088832382047353,0.05795669252504,0.083354850442547,119.67,95.66,98.89,103.3,1.15847047434656,0.926040658276864,0.95730880929332,6.20576787815817,0.028934098114202,0.048929443552465,4.08695652173913,2.67307692307692,3.41666666666667,3.78260869565217,0.9861,0.9775,0.9818,0.9855,0.9768,0.9811,-0.387087761
69,1,4.08,1.85,3.6809,1.9123,0.170110812305244,0.390242141623489,1.02510814147269,0.117668247423031,0.111427300556695,98.25,91.12,85.95,92.67,1.06021366137909,0.983273982950254,0.927484622855293,6.8312688680614,0.015140047582305,0.110655785751029,4.23913043478261,4.42307692307692,4.29166666666667,2.69565217391304,0.9461,0.9353,0.9407,0.9472,0.9418,0.9445,0.166752707
70,1,4.14,2.16,4.0851,2.1451,0.13415695787659,0.394163669612923,1.87271010083277,0.071447430046035,0.236920595629618,93.43,93.73,95.42,93.83,0.995736971117979,0.998934242779495,1.01694553980603,7.13157449384665,0.037154398138278,0.079839351861723,4.32608695652174,4.30769230769231,3.83333333333333,3.28260869565217,0.9269,0.8649,0.8959,0.9268,0.8681,0.8974,0.574118893
71,1,3.31,1.75,3.0638,2.026,0.237445883639298,0.548958521008403,0.305228899605302,0.109575966842972,0.130343461608816,139.55,129.15,105.92,129.64,1.07644245603209,0.99622030237581,0.817031780314718,6.9235205651946,0.021144121356938,0.092856920309729,3.30434782608696,3.96153846153846,3.91666666666667,3.76086956521739,0.956,0.9489,0.9524,0.9579,0.9526,0.9552,0.024158073
72,1,3.76,1.96,3.5319,2.4124,0.329056185077408,0.655925479510605,0.30859501361755,0.196051997182798,0.171579365004192,166.84,148.61,118.32,150.65,1.10746764022569,0.986458679057418,0.785396614669764,7.34175358377283,0.008163889836549,0.149428818496784,4.6304347826087,4.57692307692308,3.77083333333333,4.45652173913043,0.9653,0.9178,0.9416,0.967,0.9335,0.9503,-0.166867939
73,1,4.92,1.89,4.3617,2.4085,0.375655239361246,0.264039519012025,1.37378362821683,0.182008934657277,0.185375528141405,61.87,57.99,44.98,57.67,1.07282816022195,1.00554881220739,0.779954915900815,7.02844967066312,0.044866534001641,0.079308465998359,5.21739130434783,6.26923076923077,5.0625,4.17391304347826,0.6641,0.687,0.6755,0.6634,0.7084,0.6859,0.030018016
74,1,4.12,2.12,4.4043,2.5847,0.495014638002575,0.43784898815141,1.3548623425946,0.210430787845099,0.198180170544453,95.35,89.67,66.7,88.79,1.07388219394076,1.00991102601644,0.751210721928145,7.2862200704317,0.04243643789741,0.082083353769257,4.69565217391304,4.59615384615385,4.08333333333333,6.73913043478261,0.7895,0.7886,0.789,0.842,0.8411,0.8416,0.007205073
75,1,2.8,1.95,3.1064,2.248,0.411658351287325,0.745777616892911,0.738112002102676,0.295960579214589,0.193876361617887,185.19,151.92,117.17,157.99,1.17216279511361,0.961579846825748,0.741629217039053,7.48324884542545,0.019976246978029,0.131989378021971,3.45652173913043,3.28846153846154,3.041666667,6.0,0.923,0.9038,0.9134,0.9326,0.9217,0.9272,-0.556649662
76,1,4.29,2.06,3.5957,2.2328,0.295558231266107,0.49377532228361,0.748027704942704,0.225396786737207,0.170332667319531,122.19,115.07,94.79,114.9,1.06344647519582,1.00147954743255,0.824978241949521,7.51597216975917,0.025999959555331,0.139511498778002,4.15217391304348,4.51923076923077,4.35416666666667,4.43478260869565,0.8722,0.9086,0.8904,0.8734,0.9228,0.8981,0.102667075
77,1,3.45,1.88,4.0638,2.5994,0.544283830438216,0.562908392156862,0.418317744630306,0.203454840971489,0.268485413945629,137.96,118.57,59.64,118.06,1.16855836015585,1.00431983737083,0.505166864306285,7.57587123459212,0.049960404348931,0.059005220651069,3.95652173913043,3.26923076923077,3.39583333333333,6.76086956521739,0.836,0.7872,0.8116,0.8538,0.8181,0.836,-0.670912071
78,1,3.47,1.75,3.0638,2.335,0.349465088973545,0.473402880248144,0.635422714804364,0.202727901279936,0.183245912115056,119.52,107.51,78.86,107.9,1.10769230769231,0.996385542168675,0.730861909175162,7.40366244735465,0.033777963969553,0.097317869363781,3.52173913043478,2.76923076923077,2.8125,5.78260869565217,0.8664,0.8444,0.8554,0.8788,0.8596,0.8692,-0.195580352
79,1,2.63,1.49,2.6809,1.9683,0.318188516626977,0.698456115263785,1.13692024189033,0.259735663753547,0.163584109439302,173.16,151.45,132.59,155.83,1.11121093499326,0.97189244689726,0.850863120066739,7.60703151610904,0.044448068678939,0.040451931321061,2.82608695652174,2.23076923076923,2.95833333333333,5.76086956521739,0.9387,0.8779,0.9083,0.9425,0.9203,0.9314,-0.15884786
80,1,4.45,1.88,4.7234,2.2234,0.097853516132823,0.662464292810456,1.53255970770136,0.069824822885421,0.101364871252451,159.9,157.67,162.74,158.92,1.00616662471684,0.99213440724893,1.02403725144727,6.19318408588863,0.026193194304606,0.025224514028727,4.17391304347826,3.48076923076923,4.29166666666667,4.41304347826087,0.9865,0.9775,0.982,0.9871,0.978,0.9825,0.517294588
81,1,5.12,1.82,5.5106,1.9435,0.197261576745433,0.333494593309022,1.41092384171716,0.144221151047683,0.25614248881119,68.57,76.51,81.61,74.71,0.917815553473431,1.02409316021952,1.09235711417481,6.7906116911974,0.016424844350769,0.079059530649232,4.43478260869565,5.23076923076923,4.66666666666667,4.1304347826087,0.8026,0.7004,0.7515,0.801,0.7253,0.7632,1.051245248
82,1,5.08,2.02,4.4043,2.1635,0.376420142497531,0.221033578431373,0.720132674235766,0.179281929245946,0.155289459363715,53.49,49.64,32.86,48.9,1.09386503067485,1.01513292433538,0.6719836400818,6.50485491130955,0.037102375810695,0.089622624189305,5.1304347826087,5.61538461538461,4.95833333333333,5.23913043478261,0.7155,0.7042,0.7098,0.7242,0.7214,0.7228,-0.141402526
83,1,5.08,2.13,5.3191,2.158,0.28818820470714,0.477986191659763,1.37737547554594,0.220034689809673,0.274948395940858,113.3,115.35,103.35,113.37,0.999382552703537,1.01746493781424,0.911616829849166,6.90187825737936,0.03450375125984,0.063489998740160,4.82608695652174,5.25,4.45833333333333,6.02173913043478,0.8914,0.7734,0.8324,0.897,0.8011,0.849,0.50636063
84,1,5.88,2.2,5.5745,2.4024,0.41441088193966,0.346291072406617,0.65256717720107,0.257954233742729,0.282952120907509,63.09,81.93,86.02,76.76,0.821912454403335,1.06735278791037,1.1206357477853,6.91186513044646,0.015279949542856,0.083686717123811,5.39130434782609,5.67307692307692,5.35416666666667,3.8695652173913,0.9424,0.781,0.8617,0.9414,0.7867,0.8641,1.608481806
85,1,5.63,1.97,5.2766,2.0925,0.223603048257347,0.440471163124936,1.06227400987896,0.170418798130829,0.252251239392503,109.88,101.89,94.68,103.46,1.06205296733037,0.984825053160642,0.915136284554417,7.74218203477016,0.021926768899549,0.108121147767118,5.76086956521739,6.86538461538461,5.39583333333333,4.54347826086957,0.8848,0.7735,0.8291,0.8874,0.7871,0.8373,0.151367094
86,1,4.8,1.77,5.0426,2.0847,0.289783180512319,0.433018138667572,1.85091575126282,0.225829256556721,0.260827110701593,100.82,100.29,95.6,99.93,1.00890623436405,1.00360252176524,0.956669668768138,7.52953876398226,0.019091242456519,0.078666049210148,4.89130434782609,4.51923076923077,4.75,4.08695652173913,0.8877,0.7322,0.81,0.8871,0.7717,0.8294,0.470580775
87,1,4.51,2.15,4.383,2.6006,0.106289064319057,0.378340396490088,0.931584543908922,0.091128037466049,0.141396078133022,91.79,95.65,90.26,93.89,0.977633400788156,1.01874534029183,0.961337735648099,7.18423803655254,0.016252133705662,0.126504116294338,5.58695652173913,5.57692307692308,5.35416666666667,2.30434782608696,0.898,0.9062,0.9021,0.9005,0.9086,0.9045,0.651185437
88,1,5.49,1.92,5.0851,2.2634,0.363391964411135,0.265074721780605,1.17171356500241,0.188658713936813,0.257219480615313,58.81,61.48,51.8,59.6,0.986744966442953,1.03154362416107,0.869127516778523,6.83566611360568,0.028891828298616,0.077991505034718,5.3695652173913,5.84615384615385,4.9375,5.06521739130435,0.7403,0.5257,0.633,0.752,0.5507,0.6514,0.55575257
89,1,5.57,1.77,5.6383,1.9608,0.178278919377783,0.49799661971831,0.88030686787437,0.102426764799019,0.21534043008766,107.73,117.93,124.54,115.63,0.931678630113292,1.01989103173917,1.0770561273026,7.55240725402231,0.041918952169156,0.064494589497511,4.8695652173913,5.67307692307692,4.47916666666667,3.69565217391304,0.8933,0.8725,0.8829,0.8952,0.8763,0.8858,0.964973175
91,1,5.53,1.98,5.6383,2.2499,0.255709697041482,0.486887941948433,0.679872561667892,0.208242166060377,0.273068535383734,123.34,112.96,104.82,115.14,1.0712176480806,0.981066527705402,0.910369984366858,7.63987731974478,0.022034585999022,0.078921664000978,5.10869565217391,5.61538461538461,4.625,4.28260869565217,0.956,0.8323,0.8942,0.956,0.8503,0.9032,0.09705074
92,1,5.33,2.38,5.383,2.3457,0.252715451462093,0.379700773840694,0.722068970889795,0.117549579451615,0.116710457842536,95.38,84.48,73.36,86.48,1.10291396854764,0.976873265494912,0.848288621646623,6.65849925326785,0.026586044511343,0.058213955488657,5.56521739130435,4.73076923076923,5.58333333333333,3.67391304347826,0.9145,0.9381,0.9263,0.9184,0.9439,0.9312,-0.111283759
93,1,4.55,1.69,4.5319,2.4393,0.247723853175035,0.473516585665605,0.935505116353712,0.158633150085985,0.160713131181125,91.09,108.98,116.39,104.47,0.871924954532402,1.04317028812099,1.1140997415526,7.12731414781896,0.010426286002256,0.144056005664410,3.89130434782609,4.34615384615385,4.45833333333333,3.82608695652174,0.9364,0.8924,0.9144,0.932,0.9049,0.9184,1.321352721
94,1,4.61,1.86,3.617,1.9173,0.382492230301969,0.499651528568417,0.784000477431019,0.204646118255868,0.168935712797424,124.75,111.04,79.28,111.58,1.11803190535938,0.995160423014877,0.710521598852841,7.15830772051266,0.027502960399569,0.096512664600432,4.26086956521739,3.94230769230769,4.02083333333333,6.1304347826087,0.9265,0.8645,0.8955,0.9353,0.8959,0.9156,-0.262827614
95,1,4.76,2.01,4.6383,2.1103,0.245173336376513,0.683158955717118,0.627977429579533,0.151909773391883,0.147775282138501,171.57,160.48,135.67,161.0,1.06565217391304,0.996770186335404,0.842670807453416,7.1226815345911,0.033116237144812,0.083185846188522,5.02173913043478,4.28846153846154,4.58333333333333,4.32608695652174,0.9602,0.9473,0.9537,0.9653,0.9578,0.9615,0.09705832
96,1,4.22,2.02,3.8936,2.4338,0.479393415147325,0.314611548479041,0.318897200933582,0.139664696609973,0.172983877689411,80.1,68.16,42.25,68.79,1.16441343218491,0.990841692106411,0.614188108736735,6.9952271028925,0.019863400167961,0.116855349832039,4.06521739130435,4.42307692307692,3.89583333333333,4.56521739130435,0.8508,0.8812,0.866,0.8544,0.8878,0.8711,-0.565610691
97,1,5.59,1.75,5.3404,2.3338,0.2376880577715,0.558709394527042,1.27182522289843,0.198075249062652,0.238545312016144,138.18,127.85,122.66,130.35,1.06006904487917,0.980820866896816,0.941004986574607,7.48917837210762,0.026324621260775,0.107987878739225,4.69565217391304,5.11538461538461,4.3125,4.34782608695652,0.8474,0.9139,0.8806,0.872,0.9204,0.8962,0.174152981
98,1,5.16,1.74,5.1702,1.8687,0.196933898420464,0.414580878389092,1.14174793560781,0.117539973310569,0.208877909784266,97.78,101.39,92.85,99.35,0.984197282335179,1.020533467539,0.934574735782587,7.36330217993587,0.02198936024921,0.097131473084124,5.1304347826087,4.94230769230769,4.04166666666667,4.67391304347826,0.8128,0.9062,0.8595,0.8233,0.913,0.8682,0.601620946
99,1,4.69,2.13,4.9574,2.2742,0.38580046369088,0.279879419099311,0.757251161060022,0.19850537180235,0.13883948254094,68.99,52.89,42.24,56.51,1.22084586798797,0.93594054149708,0.747478322420811,6.4127611896111,0.01777058549724,0.111043997836094,5.08695652173913,5.48076923076923,5.27083333333333,5.56521739130435,0.8753,0.8441,0.8597,0.8926,0.8717,0.8821,-0.829110794
100,1,5.35,2.1,5.1277,2.3463,0.233985736185981,0.462208338493293,1.62874348749948,0.164101514402177,0.270674921654449,110.74,107.87,98.7,107.7,1.02822655524605,1.00157845868152,0.916434540389972,7.40717491340183,0.027165499221394,0.076880334111940,5.17391304347826,5.73076923076923,4.79166666666667,5.93478260869565,0.9372,0.8619,0.8996,0.935,0.8871,0.9111,0.342933955
101,1,4.9,1.96,4.9149,2.2538,0.235601395771072,0.612460661457565,1.29980958973433,0.140328358513334,0.253530056144408,130.84,139.46,147.28,137.78,0.949629844679925,1.01219335172013,1.06895050079837,7.56952066492247,0.02661849842606,0.081067959907274,4.30434782608696,4.46153846153846,4.0,4.84782608695652,0.9018,0.8896,0.8957,0.9105,0.899,0.9047,0.858545947
102,1,4.63,1.99,5.1915,2.5164,0.222984241825836,0.195651244437925,0.733987852880699,0.135265412592933,0.170783628630823,38.95,39.99,49.4,40.78,0.955125061304561,0.980627758705248,1.21137812653261,5.44846585736273,0.009170219701204,0.062140196965462,5.5,4.36538461538461,5.08333333333333,2.76086956521739,0.8024,0.7836,0.793,0.7975,0.7935,0.7955,0.883711195
103,1,4.71,1.77,4.2553,2.1312,0.38580957578663,0.260982516810758,0.637685157823392,0.256761177480673,0.198968140578872,65.83,56.15,32.72,56.42,1.16678482807515,0.995214462956398,0.579936192839419,6.68531418210614,0.02875941080886,0.102942672524473,4.45652173913043,4.84615384615385,4.14583333333333,4.73913043478261,0.7499,0.7111,0.7305,0.7643,0.7356,0.75,-0.600678889
104,1,5.8,2.31,5.7021,2.5615,0.278904429278735,0.155252531781944,1.48455913910638,0.210416737681715,0.154758941310961,36.64,29.39,24.51,31.03,1.1807927811795,0.94714792136642,0.789880760554302,4.63991870414443,0.010892090894783,0.070839159105217,6.26086956521739,6.30769230769231,6.41666666666667,5.80434782608696,0.8338,0.7753,0.8046,0.8745,0.794,0.8343,-0.588351532
105,1,6.0,1.98,6.3191,2.0441,0.324307196116999,0.350245319335083,1.40660106419035,0.184649141392933,0.26857722887939,87.04,66.74,55.07,71.52,1.21700223713647,0.933165548098434,0.769994407158837,6.77799033370442,0.012577973781675,0.085422026218325,5.91304347826087,5.57692307692308,5.70833333333333,6.26086956521739,0.762,0.877,0.8195,0.7708,0.8968,0.8338,-0.799448095
106,1,5.86,2.29,5.8298,2.6484,0.435558802678039,0.291518961675579,0.098292895412652,0.089185218503919,0.149302328956053,74.34,54.55,41.33,58.98,1.26042726347915,0.92488979315022,0.700746015598508,6.18051699440726,0.021269049369911,0.042851783963423,6.23913043478261,5.90384615384615,6.04166666666667,5.34782608695652,0.9194,0.8894,0.9044,0.9234,0.8944,0.9089,-1.074647908
107,1,5.24,2.04,5.0213,2.2017,0.461792103609891,0.400566718539268,0.245058656955874,0.242353048746625,0.237338603699625,101.9,91.18,64.91,91.41,1.1147576851548,0.997483863909857,0.710097363526966,7.35356939887731,0.025137787911578,0.061637212088422,5.32608695652174,5.40384615384615,4.83333333333333,5.28260869565217,0.8019,0.7943,0.7981,0.8211,0.8151,0.8181,-0.240960748
108,1,5.53,1.99,5.7447,2.1312,0.242977403073235,0.5167471168349,1.8943067710429,0.13715537338521,0.252447468285118,119.25,121.55,116.36,120.28,0.991436647821749,1.01055869637512,0.967409378117725,7.35887460848672,0.014647566900716,0.090269099765951,4.67391304347826,5.55769230769231,4.79166666666667,5.32608695652174,0.8536,0.8217,0.8377,0.859,0.8355,0.8473,0.575527579
109,1,4.59,2.44,4.3617,2.2977,0.563440948692508,0.568545564892624,0.12074714509484,0.101589093545881,0.246893701664969,114.98,96.85,62.32,107.39,1.07067697178508,0.901853058944036,0.580314740664866,6.57887132762922,0.014166926129527,0.139943490537140,4.41304347826087,3.71153846153846,4.52083333333333,6.41304347826087,0.9773,0.8475,0.9124,0.9779,0.8433,0.9106,-0.906909556
110,1,4.55,2.17,4.9574,2.2357,0.490724904897172,0.468481288385424,0.231014107270746,0.150259566652576,0.293071707717684,119.45,93.41,64.98,98.01,1.21875318845016,0.953066013672074,0.662993572084481,7.21118080661073,0.020855973978095,0.108424234355238,4.52173913043478,4.09615384615385,4.39583333333333,6.65217391304348,0.9855,0.8756,0.9306,0.9876,0.8845,0.936,-0.856694054
111,1,4.61,1.92,3.8298,1.9485,0.493880081318035,0.386250751547304,0.436556583857854,0.18152418016643,0.217640666658156,94.51,85.77,53.0,84.68,1.11608408124705,1.0128719886632,0.62588568729334,6.99991329958914,0.029521594866959,0.106755488466375,4.02173913043478,4.5,3.95833333333333,5.58695652173913,0.8545,0.8033,0.8289,0.8605,0.8228,0.8416,-0.287520882
112,1,4.94,2.17,4.6809,2.5462,0.373146443545888,0.524636612110408,0.971435321614294,0.151904014782694,0.178521268851105,129.53,99.01,88.18,106.93,1.21135322173384,0.925932853268493,0.824651641260638,7.13344367495817,0.030708007811012,0.097559700522322,5.41304347826087,5.51923076923077,5.04166666666667,5.19565217391304,0.9426,0.8934,0.918,0.9456,0.9256,0.9356,-0.740108307
113,1,5.39,2.08,4.9574,2.2646,0.45699824955603,0.599852216538789,0.183986468648254,0.16426421260238,0.258354623316445,152.94,115.17,86.94,123.38,1.23958502188361,0.933457610633814,0.704652293726698,7.48728895305106,0.039917988718621,0.089247636281379,5.34782608695652,5.34615384615385,4.66666666666667,6.67391304347826,0.8685,0.824,0.8463,0.8709,0.8318,0.8514,-0.962143152
114,1,5.04,2.19,4.5319,2.4303,0.524747905608192,0.424000240318969,0.322207268662003,0.121300295745693,0.201052402319457,105.32,94.06,51.97,92.7,1.1361380798274,1.01467098166127,0.560625674217907,7.29227361065481,0.020730317505721,0.133994682494279,5.0,5.34615384615385,4.58333333333333,6.15217391304348,0.8784,0.8557,0.8671,0.8937,0.8745,0.8841,-0.434393002
