dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,resnet50,representational,beauty,hinge,4,5,140,20,76,560,80,760,16,0.6171052631578947,0.7154839634895325,0.7855479717254639,-0.058002250053584836,0.41377076719618344,0.3729467024467847,0.2548783108667064
sidhu,resnet50,representational,beauty,hinge,5,5,140,20,76,700,100,760,16,0.6197368421052631,0.6955698728561401,0.6842048764228821,0.07849000432994269,0.4786734111894475,0.353601433779964,0.24503473472288875
sidhu,resnet50,representational,beauty,hinge,6,5,140,20,76,840,100,760,16,0.5526315789473685,0.8210272789001465,1.0706806182861328,-0.44202854913354384,0.26980184319654654,0.1833767410799048,0.12902115874218104
sidhu,resnet50,representational,beauty,hinge,7,5,140,20,76,980,100,760,16,0.5894736842105263,0.8268365263938904,1.0735098123550415,-0.44583912591462727,0.38961677461338695,0.2708611044714138,0.18316082753317797
sidhu,resnet50,representational,beauty,hinge,8,5,140,20,76,1120,100,760,25,0.5894736842105263,0.7603076696395874,0.8648521304130554,-0.16481169577376398,0.4141641214957872,0.3081024556010389,0.20425420498421576
sidhu,resnet50,representational,beauty,hinge,9,5,140,20,76,1260,100,760,20,0.631578947368421,0.6556384563446045,0.6579627990722656,0.11383361586886032,0.4988936110858049,0.3943700494438927,0.27315923799093916
sidhu,resnet50,representational,beauty,hinge,10,5,140,20,76,1400,100,760,16,0.6144736842105263,0.7640915513038635,0.8720977306365967,-0.17457038695500304,0.3408520532135526,0.2671287664176739,0.17683281429786665
sidhu,resnet50,representational,beauty,bradley_terry,1,5,140,20,76,140,20,760,18,0.6605263157894737,0.705880343914032,0.7553545236587524,-0.017336782415670937,0.4902244727491052,0.4614290902995502,0.33573625776235116
sidhu,resnet50,representational,beauty,bradley_terry,2,5,140,20,76,280,40,760,17,0.5263157894736842,0.7748081088066101,0.8791803121566772,-0.18410957935941852,0.19931769081085804,0.13458291502203704,0.09034996674861179
sidhu,resnet50,representational,beauty,bradley_terry,3,5,140,20,76,420,60,760,17,0.5460526315789473,0.7738786339759827,0.9016627073287964,-0.2143895191512699,0.2712885300981043,0.15792028153388357,0.0966779799839231
sidhu,resnet50,representational,beauty,bradley_terry,4,5,140,20,76,560,80,760,16,0.6368421052631579,0.757538378238678,0.8562423586845398,-0.15321584061800153,0.47301432328913506,0.40454169600793133,0.29003393995176935
sidhu,resnet50,representational,beauty,bradley_terry,5,5,140,20,76,700,100,760,16,0.6039473684210527,0.7242860198020935,0.759014904499054,-0.022266735803031068,0.45835814950464737,0.33919160114757607,0.2330818208339674
sidhu,resnet50,representational,beauty,bradley_terry,6,5,140,20,76,840,100,760,16,0.5947368421052631,0.7550895810127258,0.8579148650169373,-0.15546851891064772,0.33339895199060265,0.24150824805610363,0.16628612557234776
sidhu,resnet50,representational,beauty,bradley_terry,7,5,140,20,76,980,100,760,16,0.6013157894736842,0.8040309548377991,1.0004043579101562,-0.34737792428344094,0.42865224184060935,0.3611618108631809,0.2534720857033039
