phase,method_id,dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,8,0,5574,1194,1195,44592,5970,11950,25,1,0.7818410041841004,0.6136317849159241,0.6128920316696167,0.5617472124613678,0.7496341387727057,0.7431219137739444,0.5561520646198769
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,8,1,5574,1194,1195,44592,5970,11950,25,1,0.7733891213389121,0.6701187491416931,0.7078199982643127,0.5171716604478179,0.7192516771604005,0.7183094579817899,0.5300716023307375
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,8,2,5574,1194,1195,44592,5970,11950,25,2,0.7899581589958159,0.6126800179481506,0.600671648979187,0.5905386874574887,0.7685083937310395,0.7634387892291422,0.572195986316701
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,8,3,5574,1194,1195,44592,5970,11950,25,1,0.7680334728033473,0.647150993347168,0.6712865233421326,0.5485019144521623,0.7406664684935862,0.7255858017285278,0.5364057390824022
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,8,4,5574,1194,1195,44592,5970,11950,25,1,0.7794142259414226,0.6310475468635559,0.6229957938194275,0.5745716333166841,0.7588434495849068,0.7468212333943299,0.5541462145830921
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,8,5,5574,1194,1195,44592,5970,11950,25,1,0.7652719665271966,0.6359311938285828,0.6548997163772583,0.5468130029914449,0.740419352035147,0.7197492912043137,0.5338768683006071
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,8,6,5574,1194,1195,44592,5970,11950,25,3,0.7819246861924686,0.6326417326927185,0.6330901980400085,0.5622802103177142,0.7504996909505657,0.7438113938038111,0.5537151997903813
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,8,7,5574,1194,1195,44592,5970,11950,25,1,0.7813389121338912,0.6458835005760193,0.6526005268096924,0.5783866779315785,0.7607986270523952,0.7483213005381019,0.5563838076951152
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,8,8,5574,1194,1195,44592,5970,11950,25,1,0.7592468619246862,0.6475681662559509,0.6729184985160828,0.5275492706809695,0.7265370821149943,0.7155329261778903,0.5276100610715108
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,8,9,5574,1194,1195,44592,5970,11950,25,1,0.7777405857740586,0.5925750732421875,0.560954749584198,0.5902088611268419,0.7684899326745551,0.7505367712265495,0.5608408499567414
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,9,0,5574,1194,1195,50166,5970,11950,25,1,0.7753138075313808,0.6234054565429688,0.6405145525932312,0.5419955233546905,0.7365833161872342,0.7415551364724029,0.5529843927647405
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,9,1,5574,1194,1195,50166,5970,11950,25,1,0.7756485355648536,0.638414740562439,0.6577050685882568,0.5513567672930612,0.7426900499787337,0.7364694361422753,0.5491058607535872
